movieId|title|year|overview|cover_url|genresAdventure|Animation|Children|Comedy|Fantasy|Romance|Drama|Action|Thriller|Horror|Crime|Mystery|Sci-Fi|Musical|Documentary|War|IMAX|Western|Film-Noir|(no genres listed)
59995|Boy A|2007|"The story of a young ex-con Jack, newly released from serving a prison sentence for a murder he committed as a child."|https://m.media-amazon.com/images/M/MV5BMTUyMjY2NDU2Ml5BMl5BanBnXkFtZTcwMDU2MjM3MQ@@._UX512.jpg|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0
60069|WALLÂ·E|2008|"WALLÂ·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALLÂ·E thinks he's finally found a friend and stows away on the ship when it leaves.,,Adventure|Animation|Children|Romance|Sci-Fi,60074,Hancock,2008,Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?"|https://m.media-amazon.com/images/M/MV5BMTgyMzc4ODU3NV5BMl5BanBnXkFtZTcwNjk5Mzc1MQ@@._UX512.jpg|1|0|0|1|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0
60126|Get Smart|2008|"When the identities of secret agents from Control are compromised, the Chief promotes hapless but eager analyst Maxwell Smart and teams him with stylish, capable Agent 99, the only spy whose cover remains intact. Can they work together to thwart the evil plans of KAOS and its crafty operative?"|https://m.media-amazon.com/images/M/MV5BMTY0NzQ4MDU0NV5BMl5BanBnXkFtZTcwMzA2NzQ2MQ@@._UX512.jpg|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
60141|St. Trinian's|2007|"When their beloved school is threatened with closure should the powers that be fail to raise the proper funds, the girls scheme to steal a priceless painting and use the profits to pull St. Trinian's out of the red."|https://m.media-amazon.com/images/M/MV5BMTg5MjIwMzgwNF5BMl5BanBnXkFtZTcwOTg3NzI3Mg@@._UX512.jpg|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
60161|Futurama: The Beast with a Billion Backs|2008|"Fresh off ripping space-time a new one at the end of Bender's Big Score, the Planet Express crew is back to mend the tear in reality, or (hopefully) at least not make it worse.  Beyond the tear, though, lurks a being of inconceivable...tentacularity.  What will become of Earth, and indeed, our universe, when faced with the Beast with a Billion Backs?"|https://m.media-amazon.com/images/M/MV5BYjZiNTA5MmMtYWI2OC00YWJkLTk2NGEtMzVmNThmMzRlN2E4XkEyXkFqcGdeQXVyMTcwOTQzOTYy._UX512.jpg|0|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0
60289|Kit Kittredge: An American Girl|2008|"The Great Depression hits home for nine year old Kit Kittredge when her dad loses his business and leaves to find work. Oscar nominee Abigail Breslin stars as Kit, leading a splendid cast in the first ever American Girl theatrical movie. In order to keep their home, Kit and her mother must take in boarders - paying house - guests who turn out to be full of fascinating stories. When mother's lockbox containing all their money is stolen, Kit's new hobo friend Will is the prime suspect. Kit refuses to believe that Will would steal, and her efforts to sniff out the real story get her and friends into big trouble. The police say the robbery was an inside job, committed by someone they know. So if it wasn't Will, then who did it."|https://m.media-amazon.com/images/M/MV5BYzYzMTBjZGYtODZlMi00ZDNjLTk0YjQtODc0ZWQ0MGVlYmY0XkEyXkFqcGdeQXVyNjc3MjQzNTI@._UX512.jpg|0|0|1|1|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0
60291|Gonzo: The Life and Work of Dr. Hunter S. Thompson|2008|"Fueled by a raging libido, Wild Turkey, and superhuman doses of drugs, Thompson was a true free lance,  goring sacred cows with impunity, hilarity, and a steel-eyed conviction for writing wrongs. Focusing on the good doctor's heyday, 1965 to 1975, the film includes clips of never-before-seen (nor heard) home movies, audiotapes, and passages from unpublished manuscripts."|https://m.media-amazon.com/images/M/MV5BMTc5MTU0MzI0NV5BMl5BanBnXkFtZTcwNDYzNjQ3MQ@@._UX512.jpg|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
60333|Encounters at the End of the World|2008|"Herzog and cinematographer Peter Zeitlinger go to Antarctica to meet people who live and work there, and to capture footage of the continent's unique locations. Herzog's voiceover narration explains that his film will not be a typical Antarctica film about fluffy penguins, but will explore the dreams of the people and the landscape."|https://m.media-amazon.com/images/M/MV5BOTI3NjkyNjY2OV5BMl5BanBnXkFtZTcwOTUwMTU3MQ@@._UX512.jpg|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
60363|Zombie Strippers!|2008|"In the not too distant future a secret government re-animation chemo-virus gets released into conservative Sartre, Nebraska and lands in an underground strip club. As the virus begins to spread, turning the strippers into Super Zombie Strippers the girls struggle with whether or not to conform to the new fad even if it means there's no turning back."|https://m.media-amazon.com/images/M/MV5BMTI5MTM4NTA5MV5BMl5BanBnXkFtZTcwNzc0MTU2MQ@@._UX512.jpg|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
60365|Frosty the Snowman|1969|"A discarded silk top-hat becomes the focus of a struggle between a washed-up stage magician and a group of schoolchildren, after it magically brings a snowman to life. Realizing that newly-living Frosty will melt in spring unless he takes refuge in a colder climate, Frosty and Karen, a young girl who he befriends, stow away on a freight train headed for the north pole. Little do they know that the magician is following them, and he wants his hat back!"|https://m.media-amazon.com/images/M/MV5BNTBiODU4ZWYtZDUzZi00MGRkLThjNWEtZGMyOWI4YWFhMjk4XkEyXkFqcGdeQXVyNjc5NjEzNA@@._UX512.jpg|0|1|1|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
60397|Mamma Mia!|2008|"Set on an idyllic Greek island, the plot serves as a background for a wealth of ABBA hit songs. Donna, an independent, single mother who owns a small hotel on the island is about to let go of Sophie, the spirited young daughter she's raised alone. But Sophie has secretly invited three of her mother's ex-lovers in the hopes of finding her father."|https://m.media-amazon.com/images/M/MV5BMTA2MDU0MjM0MzReQTJeQWpwZ15BbWU3MDYwNzgwNzE@._UX512.jpg|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0
60471|Rogue|2007|"From the director of Wolf Creek comes this terrifying look at nature's perfect killing machine. When a group of tourists stumble into the remote Australian river territory of an enormous crocodile, the deadly creature traps them on a tiny mud island with the tide quickly rising and darkness descending. As the hungry predator closes in, they must fight for survival against all odds."|https://m.media-amazon.com/images/M/MV5BMDllMzgwYmYtZjllOS00NDdiLWFkYzgtYTlmMWZkOGUxNmY4XkEyXkFqcGdeQXVyMzU3MTc5OTE@._UX512.jpg|1|0|0|0|0|0|0|1|1|1|0|0|1|0|0|0|0|0|0|0
60487|It's the Great Pumpkin| Charlie Brown|"1966,This classic Peanuts tale focuses on the thumb-sucking, blanket-holding Linus, and his touching faith in the Great Pumpkin. When Linus discovers that no one else believes in the creature, he sets out to prove that the Pumpkin's no mythâby spending the night alone in a pumpkin patch."|https://m.media-amazon.com/images/M/MV5BMzI0N2JmYWYtMWJmOC00NWQxLWEwOTYtOGIxM2U5YmJmYjNlXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._UX512.jpg|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
60516|Meet Dave|2008|"A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet, the aliens encounter a new problem, as their ship becomes smitten with an Earth woman."|https://m.media-amazon.com/images/M/MV5BYzc4YWIwYWEtMjVlYi00Y2JkLWE0NDMtODYyZDkyZTAyYzU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._UX512.jpg|1|0|1|1|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
60538|Shrooms|2007|"A group of American teens comes Ireland to visit an Irish school friend who takes them on a camping trip in search of the local, fabled magic mushrooms. When the hallucinations start taking hold, the panicked friends are attacked by ghostly creatures; never able to determine if they are experiencing gruesome reality or startling delirium."|https://m.media-amazon.com/images/M/MV5BOTQ3NGZhNjktMDNhOS00YzJiLWI1YjAtMDI5MzY1NzUxOGFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._UX512.jpg|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0
60647|Transsiberian|2008|"A Trans-Siberian train journey from China to Moscow becomes a thrilling chase of deception and murder when an American couple encounters a mysterious pair of fellow travelers."|https://m.media-amazon.com/images/M/MV5BMmQ1NmQwY2QtOTBhNC00M2NjLWI2NjQtMzU2Yzg5Y2U5MGY5XkEyXkFqcGdeQXVyMTEzNjc3MDQ5._UX512.jpg|0|0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0
60674|Stargate: Continuum|2008|"Ba'al travels back in time and prevents the Stargate program from being started. SG-1 must somehow restore history."|https://m.media-amazon.com/images/M/MV5BOTU3NmIwNGYtMzJmMS00MDM5LWEwMjMtYzE1MmVkYTU2MzcwXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._UX512.jpg|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
60684|Watchmen|2009|"In a gritty and alternate 1985 the glory days of costumed vigilantes have been brought to a close by a government crackdown, but after one of the masked veterans is brutally murdered, an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so uncover a sinister plot that puts all of humanity in grave danger."|https://m.media-amazon.com/images/M/MV5BY2IzNGNiODgtOWYzOS00OTI0LTgxZTUtOTA5OTQ5YmI3NGUzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._UX512.jpg|0|0|0|0|0|0|1|1|1|0|0|1|1|0|0|0|1|0|0|0
60735|Shotgun Stories|2007|"Shotgun Stories tracks a feud that erupts between two sets of half brothers following the death of their father. Set against the cotton fields and back roads of Southeast Arkansas, these brothers discover the lengths to which each will go to protect their family."|https://m.media-amazon.com/images/M/MV5BMTg1NDU1MzktNDQ2Ny00ZTM0LThmY2MtYmJlYWVhYzU3NDg1XkEyXkFqcGdeQXVyMTk5MjAyMjM@._UX512.jpg|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0
60737|Watching the Detectives|2007|"Neil, a self proclaimed film geek and owner of Gumshoe video, has always been content to live vicariously through his favorite films noir. But when he meets Violet, a real-life femme fatale, his mundane world gets turned upside down and the line between reality and the movies quickly begins to blur. Will Neil step up and embrace a life full of adventure or retreat back to his comfortable couch?"|https://m.media-amazon.com/images/M/MV5BNjdmMDIwNjEtYTQxZi00ZGMyLWEzZjYtMzlkMDYwNzc1ZThiXkEyXkFqcGdeQXVyMTA0MTM5NjI2._UX512.jpg|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
60753|Felon|2008|"A family man convicted of killing an intruder must cope with life afterward in the violent penal system."|https://m.media-amazon.com/images/M/MV5BMGUwZDg5NjEtNWI3MC00OTY2LTgzMzItMzBiNWFiZmQ4MzUyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._UX512.jpg|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0
60756|Step Brothers|2008|"Brennan Huff and Dale Doback might be grown men. But that doesn't stop them from living at home and turning into jealous, competitive stepbrothers when their single parents marry. Brennan's constant competition with Dale strains his mom's marriage to Dale's dad, leaving everyone to wonder whether they'll ever see eye to eye."|https://m.media-amazon.com/images/M/MV5BODViZDg3ZjYtMzhiYS00YTVkLTk4MzktYWUxMTlkYjc1NjdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._UX512.jpg|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
60766|Man on Wire|2008|"On August 7th 1974, French tightrope walker Philippe Petit stepped out on a high wire, illegally rigged between New York's World Trade Center twin towers, then the world's tallest buildings. After nearly an hour of performing on the wire, 1,350 feet above the sidewalks of Manhattan, he was arrested. This fun and spellbinding documentary chronicles Philippe Petit's highest achievement."|https://m.media-amazon.com/images/M/MV5BMTMxNTk3NDY1NV5BMl5BanBnXkFtZTcwNDk0ODg3MQ@@._UX512.jpg|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
60832|Pathology|2008|"Medical student Ted Grey (Milo Ventimiglia) graduates at the top of his class and quickly joins an elite pathology program, whose top students invite him into their circle. There he uncovers a gruesome secret: They play a game in which one tries to commit the perfect, undetectable murder, then the others compete to determine the victim's cause of death."|https://m.media-amazon.com/images/M/MV5BMTkzMTI1NzYyMV5BMl5BanBnXkFtZTcwODkyMTM2MQ@@._UX512.jpg|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0
60943|Frozen River|2008|"Ray Eddy, an upstate New York trailer mom, is lured into the world of illegal immigrant smuggling. Broke after her husband takes off with the down payment for their new doublewide, Ray reluctantly teams up with Lila, a smuggler, and the two begin making runs across the frozen St. Lawrence River carrying illegal Chinese and Pakistani immigrants in the trunk of Ray's Dodge Spirit."|https://m.media-amazon.com/images/M/MV5BMTk2NjMwMDgzNF5BMl5BanBnXkFtZTcwMDY0NDY3MQ@@._UX512.jpg|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
60950|Vicky Cristina Barcelona|2008|"Two girlfriends on a summer holiday in Spain become enamored with the same painter, unaware that his ex-wife, with whom he has a tempestuous relationship, is about to re-enter the picture."|https://m.media-amazon.com/images/M/MV5BNjVkZGE1OWItYjMzNC00ZTcwLThiODAtYmYwNzJkMjk5OTVhXkEyXkFqcGdeQXVyMTMxODk2OTU@._UX512.jpg|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
60979|Batman: Gotham Knight|2008|"Explore Bruce Wayne's transition from his beginning as a tormented vigilantee to The Dark Knight of a crumbling metropolis with six distinct chapters but intended to be viewed as a whole."|https://m.media-amazon.com/images/M/MV5BM2I0YTFjOTUtMWYzNC00ZTgyLTk2NWEtMmE3N2VlYjEwN2JlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._UX512.jpg|0|1|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0
61024|Pineapple Express|2008|"A stoner and his dealer are forced to go on the run from the police after the pothead witnesses a cop commit a murder."|https://m.media-amazon.com/images/M/MV5BMTY1MTE4NzAwM15BMl5BanBnXkFtZTcwNzg3Mjg2MQ@@._UX512.jpg|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0
61073|Hell Ride|2008|"Hell Ride is a 2008 feature film from Larry Bishop being released under the âQuentin Tarantino Presentsâ banner. The film promises to be a blood and sex-soaked tale of motorcycle revenge and retribution."|https://m.media-amazon.com/images/M/MV5BMTY0MTMwODkwN15BMl5BanBnXkFtZTcwMzE1OTc1MQ@@._UX512.jpg|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0
61123|High School Musical 2|2007|"The East High Wildcats are ready to have the time of their lives. Troy (Zac Efron) is thrilled when heâs offered a job in a country club, but itâs all part of Sharpayâs (Ashley Tisdale) plot to lure him away from Gabriella (Vanessa Hudgens). How will it all turn out? All questions are answered on the night of the clubâs Talent Show."|https://m.media-amazon.com/images/M/MV5BNjI5ODI4NTc1MF5BMl5BanBnXkFtZTgwMDg3ODYzMjE@._UX512.jpg|0|0|0|1|0|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0
61132|Tropic Thunder|2008|"Vietnam veteran 'Four Leaf' Tayback's memoir, Tropic Thunder, is being made into a film, but Director Damien Cockburn canât control the cast of prima donnas. Behind schedule and over budget, Cockburn is ordered by a studio executive to get filming back on track, or risk its cancellation. On Tayback's advice, Cockburn drops the actors into the middle of the jungle to film the remaining scenes but, unbeknownst to the actors and production, the group have been dropped in the middle of the Golden Triangle, the home of heroin-producing gangs."|https://m.media-amazon.com/images/M/MV5BNDE5NjQzMDkzOF5BMl5BanBnXkFtZTcwODI3ODI3MQ@@._UX512.jpg|1|0|0|1|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
61160|Star Wars: The Clone Wars|2008|"Set between Episode II and III the Clone Wars is the first computer animated Star Wars film. Anakin and Obi Wan must find out who kidnapped Jabba the Hutts son and return him safely. The Seperatists will try anything to stop them and ruin any chance of a diplomatic agreement between the Hutt's and the Republic."|https://m.media-amazon.com/images/M/MV5BZWFlNzRmOTItZjY1Ni00ZjZkLTk5MDgtOGFhOTYzNWFhYzhmXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._UX512.jpg|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
61210|Mutant Chronicles|2008|"It's the year 2707. Earth's natural resources have all but been exhausted by mankind. Battles rage for the remainder between the competing Corporations. During one such battle the seal is broken and awakens an ancient and deadly machine that was once defeated thousands of years ago. The order that awaited it's return must now lead a small group of soldiers to destroy it once and for all."|https://m.media-amazon.com/images/M/MV5BMTEzMTQ4MjQ1ODFeQTJeQWpwZ15BbWU4MDU4MTUyNTEx._UX512.jpg|1|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
61246|Hamlet 2|2008|"From the same people that brought you Little Miss Sunshine, Hamlet 2 is the story of Dana Marschz, a high school drama teacher facing the cancellation of his program. A spoof on the typical story of bringing inner city and privileged youth together to succeed, this offbeat comedy contains a hilarious musical finale."|https://m.media-amazon.com/images/M/MV5BNDQyNjA5NzExMF5BMl5BanBnXkFtZTcwODIyMjAyNw@@._UX512.jpg|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
61248|Death Race|2008|"Terminal Island, New York: 2020. Overcrowding in the US penal system has reached a breaking point. Prisons have been turned over to a monolithic Weyland Corporation, which sees jails full of thugs as an opportunity for televised sport. Adrenalized inmates, a global audience hungry for violence and a spectacular, enclosed arena come together to form the 'Death Race', the biggest, most brutal event."|https://m.media-amazon.com/images/M/MV5BZTA4ODc4YTQtM2YyZS00YTgzLTgyMTAtMTg4Y2Q1YWFmZDYzXkEyXkFqcGdeQXVyNDE5MTU2MDE@._UX512.jpg|1|0|0|0|0|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0
61262|Mirrors|2008|"An ex-cop and his family are the target of an evil force that is using mirrors as a gateway into their home."|https://m.media-amazon.com/images/M/MV5BMTI2NTA1ODEyOF5BMl5BanBnXkFtZTcwNjc3MjY3MQ@@._UX512.jpg|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0
61289|Sukiyaki Western Django|2008|"Several hundred years after the Battle of Dannoura, the Genji and Heike clans face off again in a poor mountain town with a buried treasure legend. A revolver-wielding stranger, a lone gunman, burdened with emotional scars and blessed with incredible skill, drifts into town and crosses paths with two warring clans who are both on the hunt for a hidden treasure in a remote western town. Knowing his services are valuable to either side, he offers himself to the clan who will offer up the largest share of the wealth.  Yoshitsune commands his Genji gang in white while Kiyomori leads his Heike gang in red. Expectations collide as the key players wonder which gang the gunman will join. Dirty tricks, betrayal, desire and finally, love, get jumbled together, as the situation erupts into a showdown."|https://m.media-amazon.com/images/M/MV5BNGIxY2E2ZjQtNGZjZi00MzFlLThhMzAtNzNmYWQwZTRlNDcxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._UX512.jpg|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0
61319|Somers Town|2008|"Two teenagers, both newcomers to London, forge an unlikely friendship over the course of a hot summer. Tomo (Thomas Turgoose) is a runaway from Nottingham; Marek (Piotr Jagiello) lives in the district of Somers Town, between King's Cross and Euston stations, where his dad is working on a new rail link."|https://m.media-amazon.com/images/M/MV5BMTI1Njg3MDg2Ml5BMl5BanBnXkFtZTcwNzcyNDA3Mg@@._UX512.jpg|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
61323|Burn After Reading|2008|"When a disc containing memoirs of a former CIA analyst falls into the hands of Linda Litzke and Chad Feldheimer, the two gym employees see a chance to make enough money for her to have life-changing cosmetic surgery. Predictably, events whirl out of control for the duo doofuses and those in their orbit."|https://m.media-amazon.com/images/M/MV5BYzYwMjZhOGEtMGZlZS00Mjg1LTlkMDktYzJiZDU4MzAxZDRiXkEyXkFqcGdeQXVyMTMxODk2OTU@._UX512.jpg|0|0|0|1|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0
61348|Disaster Movie|2008|"In DISASTER MOVIE, the filmmaking team behind the hits Scary Movie, Date Movie, Epic Movie and Meet The Spartans this time puts its unique, inimitable stamp on one of the biggest and most bloated movie genres of all time -- the disaster film."|https://m.media-amazon.com/images/M/MV5BMTIzMDQyNDgwNl5BMl5BanBnXkFtZTcwMDA0MTc3MQ@@._UX512.jpg|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
61350|Babylon A.D.|2008|"In Babylon A.D Vin Diesel stars as a veteran-turned-mercenary who is hired to deliver a package from the ravages of post-apocalyptic Eastern Europe to a destination in the teeming megalopolis of New York City. The package is a mysterious young woman with a secret."|https://m.media-amazon.com/images/M/MV5BNGYyZjk2ZjMtNDgzOS00OTY5LTg1MzktNzRiOTNkNzMxNGQ4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._UX512.jpg|1|0|0|0|0|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0
61352|Traitor|2008|"When straight arrow FBI agent Roy Clayton heads up the investigation into a dangerous international conspiracy, all clues seem to lead back to former U.S. Special Operations officer, Samir Horn."|https://m.media-amazon.com/images/M/MV5BMTg3MzI3NDY5Nl5BMl5BanBnXkFtZTcwMzI0NDY3MQ@@._UX512.jpg|0|0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0
61406|John Adams|2008|"The life of one of the USA's Founding Fathers, its second President, and his role in the nation's first 50 years."|https://m.media-amazon.com/images/M/MV5BMTQwNDc0MDE2MF5BMl5BanBnXkFtZTcwODYwNjE2MQ@@._UX512.jpg|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
61692|Altered|2006|"Fifteen years ago, a group of men's lives were forever changed by a strange occurrence. Now, the same group of men will spend a night together ... in terror."|https://m.media-amazon.com/images/M/MV5BOTFmYjgwZTktMTcwNS00M2QzLWI1YzItY2UxYjQxZjUwOGIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._UX512.jpg|0|0|0|0|0|0|0|0|1|1|0|0|1|0|0|0|0|0|0|0
61697|Righteous Kill|2008|"Two veteran New York City detectives work to identify the possible connection between a recent murder and a case they believe they solved years ago; is there a serial killer on the loose, and did they perhaps put the wrong person behind bars?"|https://m.media-amazon.com/images/M/MV5BMTYwMjg3MjY3OV5BMl5BanBnXkFtZTcwNTc4MDU3MQ@@._UX512.jpg|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0
61705|Lakeview Terrace|2008|"A young interracial couple has just moved into their California dream home when they become the target of their next-door neighbor, who disapproves of their relationship. A tightly wound LAPD officer has appointed himself the watchdog of the neighborhood. His nightly foot patrols and overly watchful eyes bring comfort to some, but he becomes increasingly aggressive to the newlyweds. These persistent intrusions into their lives cause the couple to fight back."|https://m.media-amazon.com/images/M/MV5BMTI0MzI0NDI4Ml5BMl5BanBnXkFtZTcwOTk4ODk3MQ@@._UX512.jpg|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0
61729|Ghost Town|2008|"Dentist, Bertram Pincus is a man whose people skills leave much to be desired. When Pincus dies unexpectedly, but is miraculously revived after seven minutes, he wakes up to discover that he now has the annoying ability to see ghosts.,,Comedy|Fantasy|Romance,61986,Appaloosa,2008,Two friends hired to police a small town that is suffering under the rule of a rancher find their job complicated by the arrival of a young widow."|https://m.media-amazon.com/images/M/MV5BMTMxMDE5NDIxM15BMl5BanBnXkFtZTcwNjI0MjQ4MQ@@._UX512.jpg|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
62008|Dead Fury|2008|"Animated parody of such horror classics as Evil Dead and The Hills Have Eyes."|https://m.media-amazon.com/images/M/MV5BMzhlYzIyZTQtODhjMy00NDMxLTllYjYtOGZiZDZkYWE2N2RiXkEyXkFqcGdeQXVyMzU0NzkwMDg@._UX512.jpg|0|1|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
62081|Eagle Eye|2008|"Jerry Shaw and Rachel Holloman are two strangers whose lives are suddenly thrown into turmoil by a mysterious woman they have never met. Threatening their lives and family, the unseen caller uses everyday technology to control their actions and push them into increasing danger. As events escalate, Jerry and Rachel become the country's most-wanted fugitives and must figure out what is happening to them."|https://m.media-amazon.com/images/M/MV5BMjA5MTMzMDMzNl5BMl5BanBnXkFtZTcwMzUwNDUzMw@@._UX512.jpg|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|1|0|0|0
62113|How to Lose Friends & Alienate People|2008|"A British writer struggles to fit in at a high-profile magazine in New York. Based on Toby Young's memoir How to Lose Friends &amp; Alienate People."|https://m.media-amazon.com/images/M/MV5BMjY0MzFmMDgtY2ZiOC00M2QyLWFmOWMtOTBmZWY4OWE2YTYzXkEyXkFqcGdeQXVyMjA5MTIzMjQ@._UX512.jpg|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
62155|Nick and Norah's Infinite Playlist|2008|"Nick cannot stop obsessing over his ex-girlfriend, Tris, until Tris' friend Norah suddenly shows interest in him at a club. Thus beings an odd night filled with ups and downs as the two keep running into Tris and her new boyfriend while searching for Norah's drunken friend, Caroline, with help from Nick's band mates. As the night winds down, the two have to figure out what they want from each other."|https://m.media-amazon.com/images/M/MV5BOTY2MjI4ODI4Nl5BMl5BanBnXkFtZTcwNTMyNjM4MQ@@._UX512.jpg|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
62344|Rachel Getting Married|2008|"A young woman who has been in and out from rehab for the past 10 years returns home for the weekend for her sister's wedding."|https://m.media-amazon.com/images/M/MV5BMTU4MTQ0MzQwOF5BMl5BanBnXkFtZTcwODY1NDI5MQ@@._UX512.jpg|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
62374|Body of Lies|2008|"The CIAâs hunt is on for the mastermind of a wave of terrorist attacks. Roger Ferris is the agencyâs man on the ground, moving from place to place, scrambling to stay ahead of ever-shifting events. An eye in the sky â a satellite link â watches Ferris.  At the other end of that real-time link is the CIAâs Ed Hoffman, strategizing events from thousands of miles away. And as Ferris nears the target, he discovers trust can be just as dangerous as it is necessary for survival."|https://m.media-amazon.com/images/M/MV5BMTgzOTY3MTM0OV5BMl5BanBnXkFtZTcwNjc5MTI5MQ@@._UX512.jpg|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0
62376|City of Ember|2008|"For generations, the people of the City of Ember have flourished in an amazing world of glittering lights. But Ember's once powerful generator is failing and the great lamps that illuminate the city are starting to flicker. Now, two teenagers, in a race against time, must search Ember for clues that will unlock the ancient mystery of the city's existence, before the the lights go out forever."|https://m.media-amazon.com/images/M/MV5BMTU3MDE4MDU1Nl5BMl5BanBnXkFtZTcwNDM2NDI5MQ@@._UX512.jpg|1|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
62394|Max Payne|2008|"Coming together to solve a series of murders in New York City are a DEA agent whose family was slain as part of a conspiracy and an assassin out to avenge her sister's death. The duo will be hunted by the police, the mob, and a ruthless corporation."|https://m.media-amazon.com/images/M/MV5BNzM5OTAxYmQtODRkZC00ZGZlLTlhNzYtNzFiODVjMTY4MWU2XkEyXkFqcGdeQXVyNTIzOTk5ODM@._UX512.jpg|0|0|0|0|0|0|1|1|1|0|1|0|0|0|0|0|0|0|0|0
